,det,x,noun,adj,verb,adp,.,adv,pron,prt,conj,num
banged,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sash,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leaped,0.0,0.0,0.0,0.0,5.470160275696078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sleep,0.0,0.0,8.868655216247377e-05,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reassuringly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
indebted,0.0,0.0,0.0,0.0001100019250336881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artistically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.966599417171039e-05,0.0,0.0,0.0,0.0
surrealist,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dali,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conceived,0.0,0.0,0.0,0.0,0.00017094250861550243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
viscera,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protoplasmic,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pen-and-ink,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unimpaired,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unaffected,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
humanness,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concluding,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puzzler,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exposing,0.0,0.0,0.0,0.0,2.735080137848039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shams,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
self-deceptions,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blimp,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuc,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acquainted,0.0,0.0,0.0,0.0,6.153930310158087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robe,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nazis,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lightning,0.0,0.0,4.6454860656533874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrosion,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wield,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hitler,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piecemeal,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
nightmarish,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
self-confident,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jovian,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stupidities,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outrage,0.0,0.0,8.446338301187977e-06,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confucius,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lunchtime,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rarely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008294104460883211,0.0,0.0,0.0,0.0
capably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
sardonic,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrath,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eden,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relented,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
churchill's,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hillary,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tensing,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everest,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matsu,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accolade,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foibles,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insubstantial,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puny,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tyrannical,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caricaturist,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mortals,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vices,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013449899125756557,0.0,0.0,0.0,0.0
captions,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tart,0.0,0.0,0.0,8.250144377526606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigrams,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fox,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slicker,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lebensraum,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catfish,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allegory,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burman's,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wharf,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rat,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
despots,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gullible,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doc,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raccoon,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vegetarian,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posing,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifty-cent,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populace,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rats,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggrieved,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extermination,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bullies,0.0,0.0,4.223169150593988e-06,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
territorial,0.0,0.0,0.0,0.00019250336880895414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fable,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burman,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decadent,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
themes,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laureate,0.0,0.0,4.223169150593988e-06,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fables,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dialect,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joel,0.0,0.0,5.067802980712787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remus,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kennan's,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tsarism,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrupulous,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
characterization,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reliable,0.0,0.0,0.0,0.00028875505321343124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
readable,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
possesses,0.0,0.0,0.0,0.0,5.470160275696078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uncommonly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
topical,0.0,0.0,0.0,5.500096251684405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kennan,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appraisals,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revolutions,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pessimistic,0.0,0.0,0.0,8.250144377526606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitigating,0.0,0.0,0.0,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circumstance,0.0,0.0,5.4901198957721854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweepingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
disloyal,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appeasing,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persisted,0.0,0.0,0.0,0.0,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yalta,0.0,0.0,5.912436810831584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alger,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiss,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dexter,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
implicated,0.0,0.0,0.0,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f.b.i.,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
architects,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morgenthau,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
policed,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
possessed,0.0,0.0,0.0,0.0,0.00011624090585854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inexperience,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
childish,0.0,0.0,0.0,0.0001375024062921101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unconditional,0.0,0.0,0.0,4.125072188763303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settlements,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treason,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dashed,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unshakeable,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
achieving,0.0,0.0,0.0,0.0,9.572780482468136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
objectives,0.0,0.0,0.00016470359687316557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enemy's,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disadvantages,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complications,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
negotiated,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shocking,0.0,0.0,0.0,4.125072188763303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anti-nazi,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eliminated,0.0,0.0,0.0,0.0,0.00013675400689240196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vain,0.0,0.0,0.0,0.0001100019250336881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inexcusable,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ignorance,0.0,0.0,5.912436810831584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purges,0.0,0.0,8.446338301187977e-06,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baltic,0.0,0.0,8.446338301187977e-06,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roosevelt's,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puerile,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persuasive,0.0,0.0,0.0,5.500096251684405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f.d.r.,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preconceptions,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wistful,0.0,0.0,0.0,2.7500481258422024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sketch,0.0,0.0,5.4901198957721854e-05,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glancing,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instalments,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tsar,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seizure,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bolsheviks,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warped,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011208249271463797,0.0,0.0,0.0,0.0
debunking,0.0,0.0,4.223169150593988e-06,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plebian,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exemplify,0.0,0.0,0.0,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
author's,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
characterizations,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plebeian,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autocrats,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
criminality,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pity,0.0,0.0,4.223169150593989e-05,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collaborator,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subjugation,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oppression,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moustache,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truant,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forehead,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tirades,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sulky,0.0,0.0,0.0,4.125072188763303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silences,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orations,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stare,0.0,0.0,8.446338301187977e-06,0.0,2.735080137848039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prejudices,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cynicism,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amorality,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
endowed,0.0,0.0,0.0,0.0,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dissimulation,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resolute,0.0,0.0,4.223169150593988e-06,4.125072188763303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rouse,0.0,0.0,0.0,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.0,0.0,6.757070640950381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jagged,0.0,0.0,0.0,5.500096251684405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potsdam,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misplacements,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baffling,0.0,0.0,0.0,4.125072188763303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riddle,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
authorship,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yugoslavia,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portray,0.0,0.0,0.0,0.0,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prescribe,0.0,0.0,0.0,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soviet-western,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first-rate,0.0,0.0,0.0,5.500096251684405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
narrator,0.0,0.0,4.6454860656533874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lightened,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flashes,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donnybrook,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fist-fighting,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
romancing,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcenroe's,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walsh's,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superlative,0.0,0.0,0.0,4.125072188763303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enright,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innesfree,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roe,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danaher,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bullying,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fists,0.0,0.0,4.223169150593989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enright's,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
courting,0.0,0.0,4.223169150593988e-06,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mettlesome,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impeded,0.0,0.0,0.0,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marries,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knockdown,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scraps,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matchmaker,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikeen,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flynn,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foy,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
talented,0.0,0.0,0.0,9.625168440447707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soft-shoe,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
improviser,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
limbs,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torso,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matchmaking,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
incidental,0.0,0.0,0.0,6.875120314605505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ear,0.0,0.0,8.868655216247377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matrimony,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lund,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impersonates,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graced,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
